name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2014-03-13,2.6,-7.1,-4.2,-2.7,-16.7,-12,-15.6,42.4,0,0,0,,,,63.1,38.7,307.9,1002.6,63.3,16,194.6,16.7,7,,2014-03-13T07:10:53,2014-03-13T19:00:40,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-14,7,-5.9,0.4,5.3,-13.1,-3.2,-12.9,36.7,0,0,0,,,,50,25.5,218.8,1019.4,41.7,16,218.6,18.9,8,,2014-03-14T07:09:15,2014-03-14T19:01:45,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-15,14.1,5.8,10.3,14.1,4,9.3,-4.5,36.1,0,0,0,,,,52.6,28.2,240.6,1010,57.5,16,217.3,18.7,7,,2014-03-15T07:07:37,2014-03-15T19:02:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-16,7,-0.7,1.6,3.9,-6.8,-2.8,-13,33.5,0,0,0,,,,44.3,30.3,308,1020.4,37.1,16,175.5,15,7,,2014-03-16T07:05:58,2014-03-16T19:03:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-17,0.6,-4.8,-1.7,0,-11,-6.3,-16.2,32.5,0,0,0,,,,36.1,24.4,58.6,1018.9,93.7,16,145.1,12.6,6,,2014-03-17T07:04:19,2014-03-17T19:04:59,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-18,5.4,-2.5,0.9,2.6,-6.5,-2.6,-12.2,38.4,0,0,0,,,,35.3,22.2,58,1023.7,14.4,16,245.9,21.2,8,,2014-03-18T07:02:40,2014-03-18T19:06:03,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-19,7.6,0.1,3.3,5.2,-3.4,0,-1.1,73.5,12.79,100,29.17,rain,,,44.3,20.7,77,1021.6,76.4,13.9,150.8,13,6,,2014-03-19T07:01:01,2014-03-19T19:07:07,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-20,11.2,4.3,7.7,11.2,1.9,6,-0.6,61.2,9.69,100,8.33,rain,,,49.2,28.5,224,1008.5,69.4,12.3,192.9,16.7,8,,2014-03-20T06:59:22,2014-03-20T19:08:11,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-21,10.8,3.8,6.8,10.8,-0.7,4.1,-7.8,35.5,0,0,0,,,,48.2,27.7,267.5,1014.7,38,16,253.8,21.9,8,,2014-03-21T06:57:42,2014-03-21T19:09:15,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-22,17.2,4.9,10.2,17.2,1.9,9,-3.1,41.1,0,0,0,,,,52.9,28.1,188.3,1012.1,40.3,16,203,17.7,7,,2014-03-22T06:56:03,2014-03-22T19:10:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-23,6.7,-1,3.8,5.9,-6.8,0.1,-9.1,39.3,0,0,0,,,,42.1,30.3,309.4,1016.8,45.9,16,81.7,7,3,,2014-03-23T06:54:23,2014-03-23T19:11:22,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-24,1.2,-6,-2.3,-2.6,-12.6,-7.3,-16.3,34.1,0,0,0,,,,48.7,22,320.8,1021.8,20.3,16,249.5,21.7,8,,2014-03-24T06:52:44,2014-03-24T19:12:26,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-25,3.1,-3.3,0.4,0.8,-6.1,-2.4,-12.7,37.2,0,0,0,,,,35.3,20.6,106.6,1017.7,59.2,16,126.6,10.9,5,,2014-03-25T06:51:04,2014-03-25T19:13:29,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-26,1.9,-3.2,0.3,-3.2,-10.7,-5.6,-13.3,36.6,0,0,0,,,,69.4,42.2,272.6,1012.4,50.1,16,247.3,21.4,9,,2014-03-26T06:49:25,2014-03-26T19:14:32,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-27,5.8,-5.5,0.1,2.9,-11.5,-4.1,-13,38.1,0,0,0,,,,46.4,29.4,257.3,1027,19.4,16,232.1,20,8,,2014-03-27T06:47:46,2014-03-27T19:15:36,0.93,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-28,16.1,2.9,9.7,16.1,-0.4,8.7,2.7,61.9,0.8,100,8.33,rain,,,50,19.2,190.1,1018.8,82.1,15.5,168.7,14.6,7,,2014-03-28T06:46:07,2014-03-28T19:16:39,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-29,14.5,6.1,8.9,14.5,1.4,6.7,5.6,80.3,26.7,100,54.17,rain,,,47.5,30.6,105,1017.7,82.6,10.5,59.3,5.4,2,,2014-03-29T06:44:28,2014-03-29T19:17:42,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-30,8.4,4.9,7.2,6.3,0.2,3.9,5.1,86.7,27.62,100,45.83,rain,,,47.4,29.1,57.3,1000.9,98.3,9.2,82.4,7.1,3,,2014-03-30T06:42:49,2014-03-30T19:18:45,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-03-31,12.7,2.3,6.6,12.7,-2.8,3.7,-0.2,64.3,2.86,100,33.33,rain,,,53.3,36.1,223.5,1011.4,61,15.1,211.2,18.2,8,,2014-03-31T06:41:10,2014-03-31T19:19:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-01,14.8,3.8,8.1,14.8,0.6,6.4,-2.6,47.9,0,0,0,,,,35.3,17.6,227.5,1018.4,16.8,16,235.7,20.4,8,,2014-04-01T06:39:32,2014-04-01T19:20:50,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-02,11.7,5.8,8.4,11.7,4.4,8,2.9,68.3,0.06,100,4.17,rain,,,,9.8,158.4,1018.7,45.8,15.7,104.6,9,3,,2014-04-02T06:37:53,2014-04-02T19:21:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-03,18.3,7.9,11.5,18.3,6.1,11.2,-1.2,45.9,0.41,100,4.17,rain,,,27.7,12.7,90.5,1018.3,37.1,15.6,236.3,20.4,8,,2014-04-03T06:36:16,2014-04-03T19:22:56,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-04,8.3,4.1,6,7.3,-0.3,3.3,2.5,78,3.87,100,62.5,rain,,,35.1,22.8,95.8,1015.5,100,11.3,68.6,6,3,,2014-04-04T06:34:38,2014-04-04T19:23:59,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-05,12,4.2,8,12,-0.2,6.5,-0.6,59.2,3,100,8.33,rain,,,59.5,34.9,240.2,1010.7,64.6,14.5,271.7,23.5,9,,2014-04-05T06:33:01,2014-04-05T19:25:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-06,15.7,2.2,7.6,15.7,-1.6,5.9,-6.4,39,0,0,0,,,,36,17.6,269.5,1021.1,5.7,16,293.7,25.3,9,,2014-04-06T06:31:24,2014-04-06T19:26:05,0.21,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-07,10.7,6.1,7.9,10.7,2.9,6.5,0.9,63.2,12.79,100,25,rain,,,33.5,27.7,115.6,1018.6,60.7,11,83.5,7.2,3,,2014-04-07T06:29:48,2014-04-07T19:27:07,0.26,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-08,17.9,6.8,12.3,17.9,4.5,11.9,5.7,69.1,9.25,100,33.33,rain,,,52.5,24.9,181.9,999.3,77.1,9.8,117.4,10.1,4,,2014-04-08T06:28:12,2014-04-08T19:28:10,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-09,15.1,7,11,15.1,4.9,10.2,-2.6,41.3,0,0,0,,,,54.5,41.3,315.5,1007.2,16.7,16,283.9,24.3,9,,2014-04-09T06:26:36,2014-04-09T19:29:13,0.35,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-10,14,6.2,10.6,14,4.7,10.1,-5.8,31.5,0,0,0,,,,40,26.1,221.4,1019.6,8.5,16,294.7,25.4,9,,2014-04-10T06:25:01,2014-04-10T19:30:16,0.39,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-11,23,12.2,16.8,23,12.2,16.8,4,43.6,0,0,0,,,,47,17.8,243.3,1015.5,46.3,16,136.2,11.7,5,,2014-04-11T06:23:27,2014-04-11T19:31:18,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-12,22.4,10.5,15.5,22.4,10.5,15.5,3.1,48.5,0,0,0,,,,31.9,17.9,240,1020.8,34.2,16,283.6,24.4,9,,2014-04-12T06:21:53,2014-04-12T19:32:21,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-13,24.3,12.1,17.4,24.3,12.1,17.4,7.3,52.8,0,0,0,,,,55.4,19.3,174.9,1019.3,39,15.5,257.4,22.3,8,,2014-04-13T06:20:20,2014-04-13T19:33:24,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-14,22.9,15.9,18.8,22.9,15.9,18.8,11.2,62.3,0,0,0,,,,48.8,34.2,181,1014.1,37.4,16,238.4,20.6,9,,2014-04-14T06:18:47,2014-04-14T19:34:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-15,16.7,2.1,13.1,16.7,-3,12.2,10.8,85.9,13.1,100,66.67,rain,,,58.1,34.8,208.4,1006.2,88.9,11.3,80.5,6.8,3,,2014-04-15T06:17:15,2014-04-15T19:35:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-16,8.7,0,4.1,7.1,-4.9,0.3,-7.4,45.9,5.63,100,12.5,"rain,snow",,,51.2,22.6,266.7,1025.4,34.2,15.1,313.1,27.2,10,,2014-04-16T06:15:44,2014-04-16T19:36:33,0.51,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-17,8.1,2.2,5.1,7.1,-2.2,2,-4.7,49.5,0,0,0,,,,35.3,22.1,75.3,1038.2,31.9,16,310.6,26.9,9,,2014-04-17T06:14:14,2014-04-17T19:37:36,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-18,8.4,2.1,5.2,7.8,-2,2.9,-2.1,60,0,0,0,,,,27.7,16.9,96.5,1031.5,58.3,16,209.1,18.2,8,,2014-04-18T06:12:44,2014-04-18T19:38:38,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-19,19,5.6,12.3,19,3.5,11.9,-2.6,41.7,0,0,0,,,,37.1,19.5,199.3,1024.5,33.8,16,299.3,26,9,,2014-04-19T06:11:15,2014-04-19T19:39:41,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-20,13.1,7.9,10.2,13.1,5.3,9.4,-2.9,40.5,0,0,0,,,,34,21.2,89.4,1030.2,23.7,16,309.5,26.6,9,,2014-04-20T06:09:47,2014-04-20T19:40:44,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-21,17.8,5.2,11.2,17.8,3.4,10.8,-1.1,44.8,0,0,0,,,,31.3,13.8,103.6,1019.8,16,16,308.5,26.8,9,,2014-04-21T06:08:19,2014-04-21T19:41:47,0.71,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-22,21.4,10.6,15.4,21.4,10.6,15.4,7.6,60.8,0.18,100,4.17,rain,,,48.8,18.1,216.8,1004.6,50.5,15.8,192.3,16.5,7,,2014-04-22T06:06:53,2014-04-22T19:42:50,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-23,16.9,7.9,12.1,16.9,4.1,11.5,2.1,50.9,0,0,0,,,,61.5,45.6,303,1002.6,81.5,16,270.8,23.4,8,,2014-04-23T06:05:27,2014-04-23T19:43:53,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-24,16.1,6,10.8,16.1,1.7,9.2,-8.6,28.2,0,0,0,,,,51.8,36.5,314.2,1012.3,9.4,16,328.7,28.5,10,,2014-04-24T06:04:03,2014-04-24T19:44:56,0.87,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-25,15.6,7.6,11.1,15.6,6,10.8,-5.2,32.8,0,0,0,,,,34,22.6,154.6,1014.6,34.1,16,254.9,22,8,,2014-04-25T06:02:39,2014-04-25T19:45:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-26,18.7,7.7,11.5,18.7,5.3,10.8,6.1,72.6,19.44,100,54.17,rain,,,37.1,19.5,166.8,1007.9,84.8,13.3,273.7,23.8,9,,2014-04-26T06:01:16,2014-04-26T19:47:01,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-27,13.9,8.1,11.3,13.9,5.4,10.6,0.7,49.1,0,0,0,,,,48.2,25.6,321.5,1015.1,62.3,15.9,294.4,25.4,8,,2014-04-27T05:59:55,2014-04-27T19:48:04,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-28,17.7,7.8,12.6,17.7,6,12.2,0.5,45.7,0,0,0,,,,31.3,16.6,181.6,1018.4,24.2,16,305.7,26.2,9,,2014-04-28T05:58:34,2014-04-28T19:49:06,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-29,11.9,6.2,8.8,11.9,2.5,6.4,2.8,66.3,0.94,100,20.83,rain,,,48,29.1,110.4,1026.3,90.9,15.9,138.6,12,4,,2014-04-29T05:57:15,2014-04-29T19:50:09,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-04-30,9.8,5.3,7.3,8,1.5,4.5,5.5,88.3,97.22,100,91.67,rain,,,42.5,21.8,75,1025,100,5.6,45.9,3.9,1,,2014-04-30T05:55:57,2014-04-30T19:51:11,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-01,24.9,9.9,18,24.9,8.1,17.9,11.9,71.9,14.89,100,33.33,rain,,,50,22.2,195.5,1008.3,79.2,10,224.4,19.4,8,,2014-05-01T05:54:39,2014-05-01T19:52:14,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-02,20.4,13.2,16.9,20.4,13.2,16.9,4.1,45.3,0.04,100,8.33,rain,,,45.8,26.1,237,1007.9,73,16,298.7,25.7,9,,2014-05-02T05:53:24,2014-05-02T19:53:16,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-03,20.6,11.9,15.9,20.6,11.9,15.9,3.6,45.5,1.72,100,12.5,rain,,,51.8,17,231.6,1009.7,51.5,15.6,254.5,22,9,,2014-05-03T05:52:09,2014-05-03T19:54:18,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-04,17.2,12.2,14.5,17.2,12.2,14.5,2.7,47.7,0.49,100,8.33,rain,,,58.9,34.5,268.7,1006.8,59.8,16,264.7,23,8,,2014-05-04T05:50:55,2014-05-04T19:55:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-05,20.4,10,14.9,20.4,8.3,14.8,-1.4,35.2,0,0,0,,,,45.8,28,310.4,1010.7,23.9,16,311,26.8,10,,2014-05-05T05:49:43,2014-05-05T19:56:21,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-06,20.4,11.3,15.6,20.4,11.3,15.6,-1.8,31.3,0,0,0,,,,44.8,19.2,237,1013.4,49.8,16,306.3,26.5,10,,2014-05-06T05:48:32,2014-05-06T19:57:22,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-07,19.7,10.1,14.9,19.7,10.1,14.9,-1.1,34.2,0,0,0,,,,33.5,18.1,162.8,1021.7,28.6,16,265.3,22.9,9,,2014-05-07T05:47:23,2014-05-07T19:58:24,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-08,14.8,11.8,12.9,14.8,11.8,12.9,10.1,84.4,10.07,100,41.67,rain,,,33.5,12,109.3,1021.1,99.3,8.1,237.1,20.4,8,,2014-05-08T05:46:15,2014-05-08T19:59:24,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-09,17,12.8,14.6,17,12.8,14.6,13,89.7,0.76,100,8.33,rain,,,,16.1,59,1020.1,100,4.8,236.2,20.4,8,,2014-05-09T05:45:08,2014-05-09T20:00:25,0.36,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-10,27.7,13.6,19.2,28.2,13.6,19.3,15.3,79.4,11.69,100,25,rain,,,53.7,18.1,200.9,1012.4,78.4,8.7,205.7,17.7,8,,2014-05-10T05:44:03,2014-05-10T20:01:25,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-11,27.1,16.2,21.5,26.4,16.2,21.4,6.6,43.7,2.06,100,20.83,rain,,,38.9,27,278.8,1015.7,29.8,15.6,338.2,29,10,,2014-05-11T05:42:59,2014-05-11T20:02:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-12,28.7,17.7,23.2,28,17.7,23.1,10.9,46.4,0,0,0,,,,,19,236.8,1018.3,45.2,16,274.1,23.6,9,,2014-05-12T05:41:57,2014-05-12T20:03:25,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-13,23.3,12.5,18.4,23.3,12.5,18.4,8.7,54.8,0,0,0,,,,44.3,25.3,139,1021.4,33.7,15.6,239.7,20.7,7,,2014-05-13T05:40:56,2014-05-13T20:04:24,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-14,20.3,11.1,14.4,20.3,11.1,14.4,9.4,72.1,0,0,0,,,,25.9,16.1,84.8,1025.1,79.2,14.4,242.9,21,8,,2014-05-14T05:39:57,2014-05-14T20:05:22,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-15,22,14.3,17.5,22,14.3,17.5,15.7,89.1,3.82,100,37.5,rain,,,42.5,18.2,117.8,1021.9,98.7,6.8,317.5,27.3,9,,2014-05-15T05:39:00,2014-05-15T20:06:20,0.51,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-16,20.1,17.3,18.6,20.1,17.3,18.6,17.1,90.8,26.5,100,58.33,rain,,,58.1,30.4,158.8,1013.6,99.8,8.6,92.1,8,3,,2014-05-16T05:38:04,2014-05-16T20:07:18,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-17,20.6,12,16.5,20.6,12,16.5,6.6,55.6,1.07,100,4.17,rain,,,45.3,22,283.3,1015.3,40.2,16,317.1,27.3,10,,2014-05-17T05:37:09,2014-05-17T20:08:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-18,18.1,11.4,15.3,18.1,11.4,15.3,2.1,42,0,0,0,,,,37.1,18.8,219,1020.7,35.5,16,298.8,25.7,9,,2014-05-18T05:36:17,2014-05-18T20:09:12,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-19,21.3,10.4,16.1,21.3,10.4,16.1,0.7,36.1,0,0,0,,,,44.2,24.7,318.3,1020.7,28.4,16,309.1,26.7,10,,2014-05-19T05:35:26,2014-05-19T20:10:08,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-20,25.5,13.2,19.7,25.5,13.2,19.7,2.6,35.1,0,0,0,,,,48.2,18.5,302.3,1017.7,24.4,16,330.1,28.5,10,,2014-05-20T05:34:37,2014-05-20T20:11:03,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-21,23,18,20.5,23,18,20.5,8.2,45.7,0,0,0,,,,44.3,16.1,214,1014.2,82.4,16,118.9,10.3,4,,2014-05-21T05:33:49,2014-05-21T20:11:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-22,18.7,15.6,16.7,18.7,15.6,16.7,13.8,83.5,6.64,100,25,rain,,,,12.7,133.8,1010.7,97.1,7.6,242.8,21,7,,2014-05-22T05:33:04,2014-05-22T20:12:51,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-23,19.5,13.5,16.3,19.5,13.5,16.3,13.2,82.7,17.9,100,41.67,rain,,,38.9,13.5,121,1011.6,97.8,8.4,194.9,16.7,6,,2014-05-23T05:32:20,2014-05-23T20:13:44,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-24,20.6,14,15.9,20.6,14,15.9,12.2,80,13.53,100,33.33,rain,,,35.3,15.6,194,1016,88.9,13.7,218.6,19.1,7,,2014-05-24T05:31:38,2014-05-24T20:14:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2014-05-25,26.6,12.8,19.7,26.6,12.8,19.7,10.1,60,0,0,0,,,,31.3,12.7,259.2,1018,28,14.1,328,28.4,10,,2014-05-25T05:30:57,2014-05-25T20:15:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
