name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2016-08-07,30,21.8,26.6,29.5,21.8,26.3,14.3,48,0,0,0,,0,0,35.3,23.7,318.9,1011,19.5,15.6,323.7,28.1,9,,2016-08-07T05:58:55,2016-08-07T20:03:52,0.1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-08,29.7,22.1,26,29.4,22.1,26,15.2,52,0,0,0,,0,0,,11.7,147.3,1016.8,35.4,15.4,224.3,19.4,7,,2016-08-08T05:59:54,2016-08-08T20:02:37,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-09,30.4,22,26.1,29.6,22,26.1,16.7,57.8,0,0,0,,0,0,37.1,21,177,1021.9,25,15.3,295.1,25.5,8,,2016-08-09T06:00:52,2016-08-09T20:01:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-10,30.3,24.2,27.4,34.8,24.2,29.6,22.7,76.2,2.17,100,12.5,rain,0,0,33.5,19.3,203,1020.7,84.6,14.4,160.9,14,6,,2016-08-10T06:01:51,2016-08-10T20:00:04,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-11,33,27,29.5,38.7,29.6,33.3,23,68.9,2.38,100,4.17,rain,0,0,73.8,17.5,236.8,1017.4,57,14.1,155.1,13.4,5,,2016-08-11T06:02:50,2016-08-11T19:58:45,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-12,34.4,23.3,28.6,40.6,23.3,31.6,22.9,73,9.8,100,25,rain,0,0,53.6,22.2,252.9,1012.7,49.2,13.8,245.1,21.2,8,,2016-08-12T06:03:48,2016-08-12T19:57:25,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-13,35.4,27.5,31.3,43.3,31.3,36.8,24,66.2,0.04,100,4.17,rain,0,0,40.7,16.4,197.1,1011.8,26.1,14.3,174.7,14.9,6,,2016-08-13T06:04:47,2016-08-13T19:56:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-14,34.7,26.7,30.6,39.5,29.3,34,22.1,61.3,0.99,100,4.17,rain,0,0,51.6,26.2,252.4,1013.7,39.8,15,259.1,22.4,8,,2016-08-14T06:05:46,2016-08-14T19:54:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-15,33.2,25.4,28.7,34.4,25.4,30.1,20.6,63,0,0,0,,0,0,29.5,13.8,231.7,1019.9,34.8,15.2,287.7,24.7,9,,2016-08-15T06:06:45,2016-08-15T19:53:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-16,31.1,25.7,28.6,36,25.7,31.8,22.8,71.5,2.47,100,8.33,rain,0,0,46.4,24.1,186.8,1019.7,56.4,14,191.2,16.6,7,,2016-08-16T06:07:44,2016-08-16T19:51:55,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-17,29.7,25.1,27.3,33.6,25.1,28,19.2,62.7,1.04,100,8.33,rain,0,0,55,18.7,286.9,1015.8,46.6,15.5,273.5,23.7,8,,2016-08-17T06:08:43,2016-08-17T19:50:30,0.49,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-18,29.3,22.9,26.2,30.4,22.9,26.7,18.8,64.4,0.8,100,8.33,rain,0,0,,9.9,100.7,1015.1,79.2,15,241.2,20.7,8,,2016-08-18T06:09:42,2016-08-18T19:49:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-19,30.4,24.1,26.8,31.6,24.1,27.4,19.5,65.2,0.29,100,8.33,rain,0,0,25.9,13.2,130.7,1013.4,49.6,14.7,277.9,24.3,9,,2016-08-19T06:10:41,2016-08-19T19:47:36,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-20,28.2,23.3,25.4,29.8,23.3,25.8,20.8,76,4.36,100,8.33,rain,0,0,35.3,16.1,102.1,1013.2,48.5,13.7,286,24.8,9,,2016-08-20T06:11:40,2016-08-20T19:46:08,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-21,30,24.5,26,31.7,24.5,26.5,21.7,78.1,8.08,100,25,rain,0,0,43.1,21,136,1010.4,71.1,13.6,211.3,18.3,6,,2016-08-21T06:12:39,2016-08-21T19:44:39,0.56,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-22,25.5,20.9,23.2,25.5,20.9,23.2,13.6,56.7,0.18,100,4.17,rain,0,0,48,32.4,316.3,1015,17.6,15.8,303.7,26.1,9,,2016-08-22T06:13:38,2016-08-22T19:43:10,0.61,Rain,Clear conditions throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-23,27.4,17.4,22.7,27.1,17.4,22.6,10.8,47.9,0,0,0,,0,0,31.7,10.6,275.7,1024.9,4.9,15.9,302.7,26.2,9,,2016-08-23T06:14:37,2016-08-23T19:41:39,0.66,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-24,31.2,20.1,25.2,30.3,20.1,25.2,15.3,55.6,0,0,0,,0,0,35,23.8,243.9,1023.5,14.5,15.5,294.7,25.6,9,,2016-08-24T06:15:36,2016-08-24T19:40:08,0.72,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-25,30,21.3,25.8,30.9,21.3,26.5,18.4,64.4,0.12,100,4.17,rain,0,0,38.9,27,202.3,1018.2,43,16,179.3,15.4,5,,2016-08-25T06:16:35,2016-08-25T19:38:35,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-26,32.4,24.3,28.4,34.4,24.3,29.3,19.8,61.6,0,0,0,,0,0,46.4,28,276.6,1015.3,34.3,16,264.3,23.1,9,,2016-08-26T06:17:34,2016-08-26T19:37:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-27,31,23.1,26.7,30.6,23.1,26.6,15.1,49.9,0,0,0,,0,0,25.9,16.9,82,1021.1,22.7,15.7,277.1,24,8,,2016-08-27T06:18:32,2016-08-27T19:35:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-28,30.6,22.8,26,30.7,22.8,26,17.5,61.4,0,0,0,,0,0,29.5,15.2,138.3,1023,18.3,15.3,276.2,23.9,8,,2016-08-28T06:19:31,2016-08-28T19:33:55,0.93,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-29,32.5,23.6,27.6,32.6,23.6,27.6,16.5,53.1,0,0,0,,0,0,37.1,17.6,267.9,1019.5,30.3,15.5,250.3,21.6,8,,2016-08-29T06:20:30,2016-08-29T19:32:20,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-30,29,21.5,24.9,29.2,21.5,25,15.8,57.4,0,0,0,,0,0,31.7,19.6,117.7,1019.6,33.6,15.8,274.1,23.7,8,,2016-08-30T06:21:28,2016-08-30T19:30:44,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-08-31,31.2,23.7,26.6,31.3,23.7,27,19.4,66.3,0,0,0,,0,0,,16.9,224.1,1014.4,50.9,14.3,247.2,21.3,8,,2016-08-31T06:22:27,2016-08-31T19:29:08,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-01,25.9,22,23.3,25.9,22,23.3,19.8,81.4,10.79,100,50,rain,0,0,38.9,15.7,208.3,1011.1,91.2,12.1,138.1,11.9,7,,2016-09-01T06:23:26,2016-09-01T19:27:32,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-02,26.8,19.1,23,26.8,19.1,23,12.8,53.4,0,0,0,,0,0,35.3,19.9,141.3,1017.6,41.6,16,264.9,22.8,9,,2016-09-02T06:24:24,2016-09-02T19:25:54,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-03,23.7,19.9,21.7,23.7,19.9,21.7,14.4,63.8,0,0,0,,0,0,31.7,19.3,58.1,1021.1,50.3,16,162.2,13.9,5,,2016-09-03T06:25:23,2016-09-03T19:24:17,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-04,26.4,18.3,22.1,26.4,18.3,22.1,12.4,55.8,0,0,0,,0,0,35.3,24.6,50.9,1023,20.9,16,229.4,19.6,8,,2016-09-04T06:26:21,2016-09-04T19:22:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-05,28.5,18.7,23.3,28.1,18.7,23.3,11.6,48,0,0,0,,0,0,49.8,31.7,94.5,1020.3,37.1,16,202.6,17.4,7,,2016-09-05T06:27:19,2016-09-05T19:21:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-06,26.6,22.1,24.7,26.6,22.1,24.7,15.8,58.1,0,0,0,,0,0,49.1,26.8,51.3,1014.5,90.1,15.6,242.6,20.8,8,,2016-09-06T06:28:18,2016-09-06T19:19:21,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-07,29,21.7,24.7,30,21.7,25.1,19,71.7,0.07,100,4.17,rain,0,0,40.7,22.5,36.4,1014.8,75.7,15.2,233.7,20.1,8,,2016-09-07T06:29:16,2016-09-07T19:17:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-08,31.1,22,26.5,33.6,22,27.9,20.5,70.8,0,0,0,,0,0,27,18.1,141.3,1011.9,33.7,14.2,219.2,19,7,,2016-09-08T06:30:15,2016-09-08T19:16:02,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-09,32.7,25.7,29.8,35.4,25.7,32,20.8,59.2,1.24,100,8.33,rain,0,0,31.7,12.7,252.1,1012,61.3,14.8,165.3,14.3,6,,2016-09-09T06:31:13,2016-09-09T19:14:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-10,32.1,24.3,27.5,37.7,24.3,29.8,22.9,76.8,2.68,100,12.5,rain,0,0,29.5,20.5,96.1,1014.7,48.6,12.4,227.6,19.7,8,,2016-09-10T06:32:12,2016-09-10T19:12:42,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-11,28,21.6,26,30.3,21.6,26.1,15.7,56.1,0,0,0,,0,0,50,24.7,273,1014.8,52.1,15,249.9,21.7,8,,2016-09-11T06:33:10,2016-09-11T19:11:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-12,25.2,16.7,20.7,25.2,16.7,20.7,10.6,53.1,0,0,0,,0,0,31.7,15.8,124,1023.1,13.6,16,264.4,22.7,8,,2016-09-12T06:34:08,2016-09-12T19:09:21,0.39,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-13,27.6,18.1,22.2,27.7,18.1,22.2,14.8,63.9,0,0,0,,0,0,33.5,22.8,218.5,1021.9,9.5,15.8,253.1,21.8,8,,2016-09-13T06:35:07,2016-09-13T19:07:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-14,32.6,21,24.7,31.8,21,24.6,16,61,6.71,100,8.33,rain,0,0,66.6,17.9,245.9,1017.9,33.1,14.8,240.8,20.8,8,,2016-09-14T06:36:06,2016-09-14T19:05:59,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-15,22.9,16.7,19.8,22.9,16.7,19.8,9,50.8,0,0,0,,0,0,37.1,20.3,74.4,1023.8,32.4,16,260,22.6,8,,2016-09-15T06:37:04,2016-09-15T19:04:17,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-16,22.7,16.7,19.2,22.7,16.7,19.2,11.5,61.7,0,0,0,,0,0,29.5,12.5,91.4,1025.8,41.7,16,255.9,22,8,,2016-09-16T06:38:03,2016-09-16T19:02:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-17,24.4,15.7,20.4,24.4,15.7,20.4,14.4,68.9,0.02,100,4.17,rain,0,0,35.3,17.7,162.7,1022.7,28.9,15.9,230.2,20,7,,2016-09-17T06:39:02,2016-09-17T19:00:54,0.51,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-18,28.1,21.3,24.3,29.9,21.3,24.7,19.8,76.1,0,0,0,,0,0,34.9,18.1,194.7,1017.5,60.7,14.8,196.7,17,7,,2016-09-18T06:40:00,2016-09-18T18:59:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-19,24.5,21.3,22.6,24.5,21.3,22.6,20.6,88.7,19.34,100,37.5,rain,0,0,35.3,15.1,159.9,1016.9,83.9,12.3,52,4.6,2,,2016-09-19T06:40:59,2016-09-19T18:57:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-20,27.9,20.5,23.6,28.9,20.5,23.8,19.3,78.1,0,0,0,,0,0,,12,100.3,1019,65.2,14.7,135.6,11.7,5,,2016-09-20T06:41:58,2016-09-20T18:55:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-21,28.9,21.2,24.4,27.7,21.2,24.2,13.9,56.3,0,0,0,,0,0,38.9,15.4,104.9,1020.8,34.8,15.5,169.5,14.6,6,,2016-09-21T06:42:58,2016-09-21T18:54:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-22,29.4,18.8,23.6,28.2,18.8,23.4,10.8,46,0,0,0,,0,0,,13.4,57.8,1020.5,16,16,239.1,20.7,8,,2016-09-22T06:43:57,2016-09-22T18:52:27,0.7,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-23,30.5,18.2,24.2,29.7,18.2,24,13.9,55,0,0,0,,0,0,,11.6,240.5,1015.8,19.1,15.5,225.1,19.5,7,,2016-09-23T06:44:56,2016-09-23T18:50:46,0.76,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-24,23,14.6,18.2,23,14.6,18.2,10.3,63.2,7.64,100,16.67,rain,0,0,42.5,17.8,37.1,1018.8,59.4,15,183.9,15.8,6,,2016-09-24T06:45:56,2016-09-24T18:49:04,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-25,20.8,12.5,16.7,20.8,12.5,16.7,4,44.4,0,0,0,,0,0,27.7,16.7,196.7,1021.4,5.9,16,241.2,20.8,8,,2016-09-25T06:46:56,2016-09-25T18:47:23,0.86,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-26,21.9,12.9,17.9,21.9,12.9,17.9,8.2,53.7,0.15,100,4.17,rain,0,0,42.5,16.7,120.2,1020.4,48.2,16,209.2,18.2,7,,2016-09-26T06:47:56,2016-09-26T18:45:42,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-27,23.5,18.3,20.4,23.5,18.3,20.4,15.2,73.8,4.25,100,29.17,rain,0,0,,15.9,227.2,1013.1,55.1,14,130.9,11,5,,2016-09-27T06:48:56,2016-09-27T18:44:02,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-28,20.4,14.4,17.8,20.4,14.4,17.8,14.1,79.1,0,0,0,,0,0,45.2,26.8,72.7,1019.3,69.9,13.3,147.8,12.7,6,,2016-09-28T06:49:56,2016-09-28T18:42:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-29,18.2,14.3,16.5,18.2,14.3,16.5,11.8,74.3,0.07,100,4.17,rain,0,0,50.1,28.4,70.8,1026.8,99,15.3,62.2,5.4,2,,2016-09-29T06:50:56,2016-09-29T18:40:41,0.99,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-09-30,15.8,13.8,14.9,15.8,13.8,14.9,12.1,83.9,9.58,100,70.83,rain,0,0,59,31.3,52.1,1025.5,100,9.1,76,6.6,3,,2016-09-30T06:51:57,2016-09-30T18:39:01,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-01,16.9,13.6,15.2,16.9,13.6,15.2,12.8,86.1,0.05,100,4.17,rain,0,0,29.5,21.7,48.1,1022.3,100,14.6,92.1,7.9,3,,2016-10-01T06:52:58,2016-10-01T18:37:22,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-02,17.5,14,15.7,17.5,14,15.7,13.3,85.7,0,0,0,,0,0,,14.3,71.2,1018.8,100,13.7,152.7,13.1,6,,2016-10-02T06:53:59,2016-10-02T18:35:43,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-03,21.9,16.3,18.6,21.9,16.3,18.6,14.1,76,0,0,0,,0,0,,10.9,171.5,1016.5,87.3,12.8,187.5,16.2,7,,2016-10-03T06:55:01,2016-10-03T18:34:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-04,20.4,16,18.2,20.4,16,18.2,12.5,69.9,0,0,0,,0,0,29.5,21.7,56.6,1024.4,83.5,15.7,186.2,16.3,7,,2016-10-04T06:56:02,2016-10-04T18:32:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-05,19.1,12.3,15.6,19.1,12.3,15.6,9.2,66.4,0,0,0,,0,0,25.9,16.1,59,1026.6,21.8,15.9,213.6,18.4,7,,2016-10-05T06:57:04,2016-10-05T18:30:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-06,23,13.5,17.2,23,13.5,17.2,11.5,71.5,0,0,0,,0,0,,11.7,66.5,1025.9,5.9,14.4,209.6,18.2,7,,2016-10-06T06:58:06,2016-10-06T18:29:10,0.13,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-07,23.1,14,17.8,23.1,14,17.8,12.1,71.5,0,0,0,,0,0,27.7,12.9,106.4,1024.6,13.3,13.3,209.4,18.1,7,,2016-10-07T06:59:09,2016-10-07T18:27:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-08,20,14.6,17.6,20,14.6,17.6,15.4,87.1,3.42,100,25,rain,0,0,,10.1,65.8,1018.7,68.7,12.4,64.5,5.4,2,,2016-10-08T07:00:12,2016-10-08T18:25:57,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-09,18.8,11.1,14.3,18.8,11.1,14.3,10,76.7,11.98,100,54.17,rain,0,0,51.2,25,139.8,1015.8,81.7,12.5,54.6,4.9,3,,2016-10-09T07:01:15,2016-10-09T18:24:22,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-10,17.4,8.7,12.7,17.4,6.3,12.2,0.7,45.5,0,0,0,,0,0,48.9,19.7,268.3,1023.1,7.9,16,211.4,18.1,7,,2016-10-10T07:02:18,2016-10-10T18:22:46,0.32,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-11,17.2,8.4,12.4,17.2,7.4,12.1,4.4,58.5,0,0,0,,0,0,,13.5,71.1,1030.4,12.6,16,204.3,17.8,7,,2016-10-11T07:03:22,2016-10-11T18:21:12,0.36,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-12,18.3,11.7,15,18.3,11.7,15,9.9,72.4,0,0,0,,0,0,,11.7,81.1,1026.7,46.6,15.8,188.6,16.3,7,,2016-10-12T07:04:26,2016-10-12T18:19:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-13,19.6,13.1,15.9,19.6,13.1,15.9,12,78.4,0.05,100,4.17,rain,0,0,55.4,29.6,192.6,1019.4,44.8,14.2,141.1,12.2,7,,2016-10-13T07:05:30,2016-10-13T18:18:05,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-14,16.7,8.9,12.5,16.7,7.3,12.2,2.6,51.9,0,0,0,,0,0,40.7,15.8,156.7,1026.3,7.7,16,198.7,17.1,7,,2016-10-14T07:06:35,2016-10-14T18:16:33,0.48,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-15,18.3,8.2,12.8,18.3,6.8,12.6,5.2,60.7,0,0,0,,0,0,25.9,17.3,92.3,1028.8,10.3,16,194.8,16.9,7,,2016-10-15T07:07:40,2016-10-15T18:15:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-16,21.2,11.7,16.2,21.2,11.7,16.2,10.8,71.2,0,0,0,,0,0,31.7,15.9,241.4,1021.2,32.7,15.3,168.3,14.5,6,,2016-10-16T07:08:45,2016-10-16T18:13:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-17,27.1,17.4,21.8,27.5,17.4,21.8,14.8,65.7,0,0,0,,0,0,29.5,12.4,247.5,1013.5,51.3,14.6,150.5,12.9,6,,2016-10-17T07:09:51,2016-10-17T18:12:01,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-18,27.3,19.2,23,28,19.2,23.1,16.4,67.2,0,0,0,,0,0,44.6,23.4,204.3,1012,16.1,14,177.7,15.2,6,,2016-10-18T07:10:57,2016-10-18T18:10:32,0.54,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2016-10-19,29,20.4,24,28.8,20.4,24,14.9,58.9,0,0,0,,0,0,29.5,19,235.5,1014.5,32,15.2,165.8,14.3,6,,2016-10-19T07:12:03,2016-10-19T18:09:04,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
