name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2015-05-27,28.1,21.1,23.8,29.3,21.1,23.9,17.8,69.5,1.7,100,16.67,rain,,,41.1,30.6,195.3,1020.6,58.8,14.5,274.9,23.7,9,,2015-05-27T05:29:52,2015-05-27T20:16:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-05-28,28.6,21,24.6,30.1,21,25,17.7,67.4,0,0,0,,,,27.7,14.6,204.5,1020.7,60,13.7,235.9,20.3,7,,2015-05-28T05:29:17,2015-05-28T20:17:45,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-05-29,28,18.3,22.4,27.6,18.3,22.3,12.6,55.1,0,0,0,,,,25.9,16.7,80.4,1024.5,19.4,16,348.4,30.1,10,,2015-05-29T05:28:44,2015-05-29T20:18:33,0.42,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-05-30,28.6,19.2,23.6,29.4,19.2,23.7,17,67.8,0,0,0,,,,46.4,21.3,162.4,1020.8,28.1,15.9,332,28.7,10,,2015-05-30T05:28:12,2015-05-30T20:19:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-05-31,29.7,17,22.9,30.9,17,23,17.7,73.7,29.68,100,41.67,rain,,,42.5,19.1,176.6,1017.5,65.7,13.7,294.2,25.6,9,,2015-05-31T05:27:43,2015-05-31T20:20:05,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-01,15,11.7,13.4,15,11.7,13.4,11.9,90.9,20.59,100,70.83,rain,,,40.7,26.4,61.8,1019.8,100,8.3,145.7,12.6,5,,2015-06-01T05:27:15,2015-06-01T20:20:49,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-02,12.5,9.9,11.4,12.5,7.7,11.2,9.7,89.4,9.68,100,83.33,rain,,,35.3,24.1,51.5,1020.5,99.7,11,105.4,9.1,3,,2015-06-02T05:26:50,2015-06-02T20:21:33,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-03,20.3,11.5,14.8,20.3,11.5,14.8,9.7,72.9,0,0,0,,,,29.5,13.8,83.6,1022.8,71.2,15.6,307.3,26.5,9,,2015-06-03T05:26:27,2015-06-03T20:22:15,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-04,17.8,12.6,14.7,17.8,12.6,14.7,8.9,68.7,0,0,0,,,,29.5,16.7,78,1024.3,69.6,16,205.5,17.7,6,,2015-06-04T05:26:05,2015-06-04T20:22:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-05,20.6,13.1,15.7,20.6,13.1,15.7,11.2,74.7,1.68,100,16.67,rain,,,,12.4,87,1018.3,90,13.7,198.5,17.1,6,,2015-06-05T05:25:45,2015-06-05T20:23:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-06,23.9,15.7,19.3,23.9,15.7,19.3,10.7,64.8,5.55,100,12.5,rain,,,48.2,21.8,129.5,1013.7,66.4,12.9,148.6,12.8,5,,2015-06-06T05:25:28,2015-06-06T20:24:13,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-07,22.4,13.4,18.2,22.4,13.4,18.2,6,45.2,0,0,0,,,,38.6,24.7,100.2,1020.8,20,16,333.6,28.8,10,,2015-06-07T05:25:12,2015-06-07T20:24:50,0.64,Clear,Partly cloudy throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-08,26,17.2,20.9,26,17.2,20.9,14.3,66.4,0.69,100,16.67,rain,,,43.6,20.8,189.2,1013.7,70.7,15.7,311.3,26.8,9,,2015-06-08T05:24:59,2015-06-08T20:25:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-09,28.3,20.1,23.6,28.7,20.1,23.7,16.8,68.8,1.3,100,16.67,rain,,,51.8,23.6,225.5,1005.9,69.8,14.7,280.1,24.1,9,,2015-06-09T05:24:47,2015-06-09T20:25:59,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-10,27.8,19,23.6,27.4,19,23.6,13.6,54.5,0,0,0,,,,38.9,19.8,248,1010.8,17.5,15.8,349.3,30.1,10,,2015-06-10T05:24:38,2015-06-10T20:26:31,0.8,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-11,32.2,22.1,27.4,33.9,22.1,28.1,17.5,55.6,0,0,0,,,,37.1,17.9,240,1011.5,41.1,13,229.4,19.7,6,,2015-06-11T05:24:30,2015-06-11T20:27:02,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-12,30.1,23.4,27.4,32,23.4,28.4,18,56.9,0,0,0,,,,42.5,17.9,142.2,1012.7,36.3,14.1,265.9,23.2,8,,2015-06-12T05:24:24,2015-06-12T20:27:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-13,29.3,24.7,26.8,30.3,24.7,27,15.2,50.3,0,0,0,,,,50,21.5,198.8,1012.9,49.1,16,333.3,28.7,9,,2015-06-13T05:24:20,2015-06-13T20:27:58,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-14,30,19.4,25,29.7,19.4,25,14.8,54.6,2.2,100,8.33,rain,,,31.7,18.4,108,1016.9,41.1,15.6,251.9,21.7,9,,2015-06-14T05:24:19,2015-06-14T20:28:24,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-15,27.5,17.9,21.1,29.9,17.9,21.3,18.9,87.9,21.46,100,54.17,rain,,,40.7,20.8,95.1,1014.4,98.8,7.6,265.9,22.9,8,,2015-06-15T05:24:19,2015-06-15T20:28:48,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-16,25.6,18.3,21.7,25.6,18.3,21.7,18.1,80.9,6.12,100,16.67,rain,,,35.3,10.7,150.8,1012.3,80.5,10.8,231.7,20.1,6,,2015-06-16T05:24:21,2015-06-16T20:29:11,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-17,26.5,19.3,22.4,26.5,19.3,22.4,14.5,61.7,0,0,0,,,,29.5,18.4,143.8,1018.5,35.4,15.5,285.4,24.6,8,,2015-06-17T05:24:25,2015-06-17T20:29:31,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-18,20.5,18.1,19.3,20.5,18.1,19.3,14.9,75.7,0,0,0,,,,,16.9,140.8,1017.6,92.9,15.6,178.3,15.3,6,,2015-06-18T05:24:31,2015-06-18T20:29:50,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-19,29,19.3,24.4,29.3,19.3,24.6,17.1,65.7,0,0,0,,,,35.3,16.8,217.7,1012.9,75.5,15.5,236.6,20.4,8,,2015-06-19T05:24:39,2015-06-19T20:30:07,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-20,24.6,18.4,20.4,24.6,18.4,20.4,14.8,71.5,0.09,100,12.5,rain,,,35.3,18.3,56,1016.8,91.6,11.6,184,16.2,5,,2015-06-20T05:24:49,2015-06-20T20:30:23,0.08,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-21,31.4,20.9,25.5,32.8,20.9,26,20,74.2,13.07,100,33.33,rain,,,59.9,20.8,225.8,1007.4,79.8,11.1,230.5,19.9,9,,2015-06-21T05:25:00,2015-06-21T20:30:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,72502014734,KLGA,KNYC,72503014732"
"New York City,USA",2015-06-22,30.5,22,26.4,30.3,22,26.4,16.3,55.9,0,0,0,,,,38.9,21.3,288,1013.4,27.5,15.9,347.5,30,10,,2015-06-22T05:25:14,2015-06-22T20:30:47,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-23,31.9,24.5,27.9,35.4,24.5,29.5,20.1,63.3,1.7,100,12.5,rain,,,59,32.4,217.2,1010.7,43.1,14.8,186.9,16.2,5,,2015-06-23T05:25:29,2015-06-23T20:30:57,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-24,28.4,20.1,24.8,27.9,20.1,24.6,13,49.3,0,0,0,,,,38.9,19.6,322.9,1014.8,23.4,16,359.4,30.9,10,,2015-06-24T05:25:46,2015-06-24T20:31:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-25,28.4,19.4,24,27.5,19.4,23.9,10.8,44.2,0,0,0,,,,33.5,16.2,253.2,1016.6,39.2,16,309.4,26.7,9,,2015-06-25T05:26:05,2015-06-25T20:31:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-26,26.2,21.4,23.3,26.2,21.4,23.3,14.4,57.8,0,0,0,,,,33.5,21.4,155,1014.9,69.6,16,277.7,24.1,8,,2015-06-26T05:26:25,2015-06-26T20:31:14,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-27,21.5,15.3,19.3,21.5,15.3,19.3,13.3,69.7,23.15,100,33.33,rain,,,39.4,25,86.4,1017.8,88.5,13.5,103,8.9,3,,2015-06-27T05:26:47,2015-06-27T20:31:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-28,22.8,16.4,19.3,22.8,16.4,19.3,15.8,81.6,10.7,100,41.67,rain,,,46.4,27.7,119.3,1006,98.2,10.9,297.6,25.8,9,,2015-06-28T05:27:11,2015-06-28T20:31:16,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-29,24.8,17.3,21.6,24.8,17.3,21.6,12.7,57.4,0,0,0,,,,47.9,21.9,259.9,1011.3,47.2,16,323.7,28,9,,2015-06-29T05:27:36,2015-06-29T20:31:13,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-06-30,27.4,20,23.7,27.3,20,23.7,15.4,60.8,0,0,0,,,,43.4,28,167.7,1013.4,46.8,16,299.5,25.7,8,,2015-06-30T05:28:03,2015-06-30T20:31:09,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-01,28.1,21,24.6,28.5,21,24.7,17.5,67.1,10.38,100,16.67,rain,,,42.6,24.9,237.5,1008.7,69.4,12.7,258.5,22.4,9,,2015-07-01T05:28:31,2015-07-01T20:31:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-02,26.6,20.8,23.5,26.6,20.8,23.5,14.7,58,0,0,0,,,,31.7,13.4,226.1,1011.8,40.6,15.7,241.8,20.7,8,,2015-07-02T05:29:01,2015-07-02T20:30:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-03,27.1,19,23.1,26.7,19,23,12.5,52.7,0,0,0,,,,27.7,16.6,173.2,1014.1,26.2,15.9,319.6,27.7,10,,2015-07-03T05:29:32,2015-07-03T20:30:43,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-04,23.7,21.2,22.2,23.7,21.2,22.2,14.3,61.2,0,0,0,,,,,15.9,70.2,1014.5,75.7,15.8,208.8,18.1,5,,2015-07-04T05:30:05,2015-07-04T20:30:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-05,28.5,20.8,24.1,28.5,20.8,24.2,15.8,60.3,0,0,0,,,,29.5,12.5,260.4,1018.9,48.8,15.2,310.3,26.7,9,,2015-07-05T05:30:40,2015-07-05T20:30:17,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-06,28.1,22.3,24.9,28.9,22.3,25.1,18.4,67.9,0,0,0,,,,33.5,16.8,154.5,1020.4,58.4,14.6,229.6,19.9,7,,2015-07-06T05:31:15,2015-07-06T20:30:00,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-07,29.8,23.8,26.8,32.5,23.8,28.2,21.3,72.6,1.85,100,8.33,rain,,,36.9,23.8,167.2,1016,68.6,14.4,314.6,27.3,9,,2015-07-07T05:31:52,2015-07-07T20:29:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-08,30.1,25,26.9,32.6,25,27.9,20.9,69.9,0.87,100,12.5,rain,,,33.5,19,223.8,1013.7,50.4,13.2,191.4,16.5,6,,2015-07-08T05:32:31,2015-07-08T20:29:21,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-09,25.3,20.1,23.2,25.3,20.1,23.2,18,73.1,10.26,100,29.17,rain,,,29.5,16.6,76,1013.8,81.5,11.9,285.1,24.5,9,,2015-07-09T05:33:10,2015-07-09T20:28:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-10,28.5,22.2,25.2,28.3,22.2,25.1,16.2,60.4,0,0,0,,,,40.7,18.3,249.6,1013.1,56,15,342.9,29.6,10,,2015-07-10T05:33:51,2015-07-10T20:28:35,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-11,30.3,21.2,25.9,29.1,21.2,25.7,13.3,46.6,0,0,0,,,,,13.7,146.5,1017.6,23.5,15.9,337,28.9,9,,2015-07-11T05:34:33,2015-07-11T20:28:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-12,31.2,22.8,26.9,30.5,22.8,26.8,15.4,50.6,0,0,0,,,,25.9,12.7,245.9,1016.1,22.4,15.9,278.7,24.2,9,,2015-07-12T05:35:16,2015-07-12T20:27:40,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-13,29.6,23.5,26,30,23.5,26.1,16,54.4,0,0,0,,,,33.5,16,140.4,1012,31,15.5,279.3,24,8,,2015-07-13T05:36:00,2015-07-13T20:27:09,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-14,25.7,23,24.3,25.7,23,24.3,19.5,74.7,12.19,100,16.67,rain,,,40.7,13.8,112.9,1004.6,63.8,14.2,187.3,16.2,8,,2015-07-14T05:36:45,2015-07-14T20:26:37,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-15,26.9,23.2,24.8,28.2,23.2,24.9,20.1,76.3,2.64,100,20.83,rain,,,41.1,18.6,78.7,1004.2,83.6,11,91.6,8,3,,2015-07-15T05:37:31,2015-07-15T20:26:03,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-16,26.2,18,22.3,26.2,18,22.3,9.8,45.9,0,0,0,,,,38.9,21.9,82,1016.1,35,16,351.2,30.3,10,,2015-07-16T05:38:18,2015-07-16T20:25:26,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-17,26.2,19.3,22.8,26.2,19.3,22.8,14.8,61.3,0,0,0,,,,37.9,18.4,224.8,1018.3,36.1,16,322.4,27.8,9,,2015-07-17T05:39:06,2015-07-17T20:24:48,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-18,29.3,22.2,25.4,32.4,22.2,26.4,19.8,71.3,6.57,100,8.33,rain,,,59.4,16.6,179.8,1013.9,82.6,14.7,172,14.8,5,,2015-07-18T05:39:55,2015-07-18T20:24:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-19,34,25.6,30,38.6,25.6,32.2,21.3,60.6,0,0,0,,,,35.6,14.9,234.3,1009.6,27.8,15.7,296.1,25.6,9,,2015-07-19T05:40:44,2015-07-19T20:23:26,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-20,34.1,28,31.2,36.5,30.3,33.4,20.2,53.2,0,0,0,,,,31.7,20.7,274.4,1005.6,40.1,15.3,287.7,24.7,9,,2015-07-20T05:41:34,2015-07-20T20:22:43,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-21,31.5,25.4,28.4,31.5,25.4,29.2,17.9,53.4,0.04,100,8.33,rain,,,46.4,16.5,295.6,1003.5,56.7,15.6,270.4,23.4,8,,2015-07-21T05:42:26,2015-07-21T20:21:57,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-22,29.2,21.1,25.1,28.1,21.1,24.8,11,42.4,0,0,0,,,,44.6,22.2,307,1007.6,19.1,16,341.8,29.5,10,,2015-07-22T05:43:17,2015-07-22T20:21:10,0.17,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-23,28.8,20.3,24.9,27.7,20.3,24.6,9.8,39.5,0,0,0,,,,48.1,25.5,307.3,1012.5,24.6,16,325.6,28.2,10,,2015-07-23T05:44:10,2015-07-23T20:20:20,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-24,29.6,21.1,25.7,28.1,21.1,25.3,9.8,37.6,0,0,0,,,,29.5,12.4,131.7,1013.4,37,16,306.9,26.4,9,,2015-07-24T05:45:03,2015-07-24T20:19:30,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-25,29.7,20.6,25.5,29.1,20.6,25.4,13.4,47.8,0,0,0,,,,31.7,14.2,137,1015,23.5,16,330.1,28.4,10,,2015-07-25T05:45:56,2015-07-25T20:18:37,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-26,31,23.5,26.9,31.4,23.5,27.2,16.4,53.2,0.29,100,4.17,rain,,,48.8,20.5,191.9,1014.7,62.2,16,285.7,24.5,8,,2015-07-26T05:46:50,2015-07-26T20:17:43,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-27,29.2,22.8,26,30.6,22.8,26.5,18.8,65.2,5.65,100,8.33,rain,,,35.3,23.4,206.7,1015.7,64.9,14.9,178.1,15.6,5,,2015-07-27T05:47:45,2015-07-27T20:16:47,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-28,34.6,23.9,28.6,34.4,23.9,29,18.6,57.5,0,0,0,,,,,13,183,1015.1,30.3,15.4,319,27.5,9,,2015-07-28T05:48:40,2015-07-28T20:15:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-29,34.2,26,29.9,34.7,26,31.1,19,53.5,0,0,0,,,,37.1,16.9,190.7,1014.1,23,15.3,281.5,24.4,8,,2015-07-29T05:49:36,2015-07-29T20:14:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-30,28.8,24.6,26.6,32.1,24.6,27.8,22.3,77.7,25.81,100,33.33,rain,,,53.1,15.5,199.2,1011.4,70,11.9,201.7,17.4,7,,2015-07-30T05:50:32,2015-07-30T20:13:49,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-07-31,32,23.1,27.6,30.8,23.1,27.1,15.1,50.3,0,0,0,,,,38.9,16.9,294.5,1010.4,18.9,15,333.2,28.7,9,,2015-07-31T05:51:28,2015-07-31T20:12:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-01,31.7,23.9,27.7,30.5,23.9,27.5,14.2,44.4,0,0,0,,,,46.2,23.8,263.7,1009,34.7,16,286.7,24.9,9,,2015-08-01T05:52:25,2015-08-01T20:11:42,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-02,31.3,21.9,26.7,29.9,21.9,26.5,13.7,45.8,0,0,0,,,,37.1,19.9,205.4,1011.9,22.3,16,328,28.4,9,,2015-08-02T05:53:22,2015-08-02T20:10:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-03,32.1,23.6,28,31.8,23.6,28,15.4,46.8,0,0,0,,,,43.2,23.1,221.5,1009.7,23.7,16,317.8,27.5,9,,2015-08-03T05:54:19,2015-08-03T20:09:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-04,31.9,21.2,27.3,31.6,21.2,27.2,15.8,52.7,8.38,100,12.5,rain,,,64.8,28.5,244.3,1010.6,29.1,15.2,304,26.4,9,,2015-08-04T05:55:17,2015-08-04T20:08:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-05,30.5,22.5,26.2,29.6,22.5,25.9,13.4,46.2,0,0,0,,,,38.9,24.4,235.7,1012.3,34.5,16,294.6,25.5,9,,2015-08-05T05:56:14,2015-08-05T20:07:11,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-06,27.9,20.3,24.3,27.3,20.3,24.2,11.2,44.5,0,0,0,,,,29.5,12.7,265.3,1014.1,26.1,16,249.7,21.7,9,,2015-08-06T05:57:12,2015-08-06T20:06:00,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-07,28.2,20.9,24.5,27.6,20.9,24.3,12.8,49.1,0,0,0,,,,27.7,17.4,60.7,1012.7,27.1,16,299.4,25.9,9,,2015-08-07T05:58:10,2015-08-07T20:04:47,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City,USA",2015-08-08,27.2,20.1,23.7,27.1,20.1,23.7,13.4,53,0,0,0,,,,,13.9,67,1014.5,24,16,275.1,24,8,,2015-08-08T05:59:09,2015-08-08T20:03:33,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
